Date,Team,Conference,Location,Opponent,Result,Points,OppponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2015-10-31,Duke,ACC,H,Miami (FL),L,27,30,31,52,258,1,39,182,2,15,11,5,41,1,0
2015-11-07,Duke,ACC,A,North Carolina,L,31,66,20,40,206,1,44,327,3,13,15,8,72,1,2
2015-11-14,Duke,ACC,H,Pitt,L,13,31,23,43,248,0,22,113,1,11,5,4,44,2,1
2015-11-21,Duke,ACC,A,Virginia,L,34,42,30,53,385,2,31,100,1,19,6,9,80,2,1
2015-11-28,Duke,ACC,A,Wake Forest,W,27,21,27,41,280,2,48,151,1,19,7,4,34,0,0
2015-12-26,Duke,ACC,N,Indiana,W,44,41,17,40,163,1,46,373,3,7,15,5,61,0,3
2015-09-05,Kent State,MAC,A,Illinois,L,3,52,19,40,186,0,39,59,0,8,6,11,82,1,3
2015-09-19,Kent State,MAC,A,Minnesota,L,7,10,10,28,63,0,31,79,0,3,3,7,89,0,0
2015-09-26,Kent State,MAC,H,Marshall,L,29,36,13,34,189,2,55,247,2,7,10,11,82,1,0
2015-10-03,Kent State,MAC,H,Miami (OH),W,20,14,12,21,136,1,41,214,1,6,7,7,57,1,0
2015-10-10,Kent State,MAC,A,Toledo,L,7,38,14,32,134,0,32,123,0,4,8,9,83,0,1
2015-10-17,Kent State,MAC,A,Massachusetts,W,15,10,20,25,135,1,50,192,0,8,9,9,103,0,1
2015-10-24,Kent State,MAC,H,Bowling Green State,L,0,48,12,25,111,0,26,55,0,4,4,8,69,0,2
2015-11-05,Kent State,MAC,H,Buffalo,L,17,18,19,31,155,1,31,106,0,7,8,3,45,0,1
2015-11-10,Kent State,MAC,A,Ohio,L,0,27,16,31,111,0,25,80,0,5,22,7,63,0,2
2015-11-18,Kent State,MAC,H,Central Michigan,L,14,27,9,26,98,1,32,180,1,6,9,2,20,2,0
2015-11-27,Kent State,MAC,A,Akron,L,0,20,13,24,125,0,20,10,0,4,2,7,65,3,0
2015-09-05,Old Dominion,CUSA,A,Eastern Michigan,W,38,34,18,32,184,1,41,229,4,10,11,6,75,0,0
2015-09-19,Old Dominion,CUSA,H,North Carolina State,L,14,38,11,23,151,2,21,-3,0,4,2,0,0,0,0
2015-09-26,Old Dominion,CUSA,H,Appalachian State,L,0,49,16,28,133,0,21,42,0,5,3,7,59,2,2
2015-10-03,Old Dominion,CUSA,A,Marshall,L,7,27,13,37,101,0,43,184,1,3,12,3,10,2,2
2015-10-17,Old Dominion,CUSA,H,Charlotte,W,37,34,26,46,367,4,31,115,0,16,6,6,50,1,1
2015-10-24,Old Dominion,CUSA,A,Florida International,L,12,41,18,34,201,0,33,297,2,9,11,6,41,2,1
2015-10-31,Old Dominion,CUSA,H,Western Kentucky,L,30,55,19,34,195,3,37,147,1,9,11,2,20,1,0
2015-11-07,Old Dominion,CUSA,A,UTSA,W,36,31,29,48,378,2,37,170,2,21,7,0,0,0,1
2015-11-14,Old Dominion,CUSA,H,UTEP,W,31,21,26,42,291,2,31,150,2,16,5,5,41,0,0
2015-11-21,Old Dominion,CUSA,A,Southern Mississippi,L,31,56,23,45,224,3,23,114,0,12,5,4,50,1,1
2015-11-28,Old Dominion,CUSA,H,Florida Atlantic,L,31,33,24,42,287,3,24,38,1,12,1,4,40,1,0
2015-09-19,Navy,American,H,East Carolina,W,45,21,4,7,41,0,75,415,6,2,23,6,55,0,0
2015-09-26,Navy,American,A,Connecticut,W,28,18,3,5,40,1,61,303,3,3,17,3,37,0,0
2015-10-03,Navy,American,H,Air Force,W,33,11,4,10,117,1,51,270,3,4,9,7,35,0,0
2015-10-10,Navy,American,A,Notre Dame,L,24,41,3,6,22,0,49,318,3,0,16,3,41,2,1
2015-10-24,Navy,American,H,Tulane,W,31,14,8,12,158,1,54,133,3,5,11,3,30,0,0
2015-10-31,Navy,American,H,South Florida,W,29,17,3,9,16,0,69,428,3,0,21,2,20,1,0
2015-11-07,Navy,American,A,Memphis,W,45,20,3,5,85,1,66,374,5,1,20,2,5,0,0
2015-11-14,Navy,American,H,SMU,W,55,14,2,9,81,1,65,403,7,2,24,0,0,0,0
2015-11-21,Navy,American,A,Tulsa,W,44,21,2,3,55,1,61,469,5,2,22,4,27,1,0
2015-11-27,Navy,American,A,Houston,L,31,52,13,18,312,1,38,147,3,8,8,2,15,0,1
2015-12-12,Navy,American,N,Army,W,21,17,6,14,113,1,41,199,2,3,8,3,25,0,0
2015-12-28,Navy,American,N,Pitt,W,44,28,10,18,173,1,71,417,5,8,22,2,15,1,0
2015-09-12,Fresno State,MWC,A,Ole Miss,L,21,73,15,24,153,2,52,163,0,5,8,6,45,1,3
2015-09-19,Fresno State,MWC,H,Utah,L,24,45,17,35,241,3,29,124,0,9,7,4,45,2,0
2015-09-26,Fresno State,MWC,A,San Jose State,L,23,49,19,33,159,2,29,88,1,8,5,3,30,0,1
2015-10-03,Fresno State,MWC,A,San Diego State,L,7,21,12,25,77,1,22,12,0,2,3,6,47,0,0
2015-10-10,Fresno State,MWC,H,Utah State,L,14,56,10,20,112,1,42,82,1,5,5,5,30,0,3
2015-10-16,Fresno State,MWC,H,Nevada-Las Vegas,W,31,28,19,31,193,0,38,217,4,11,11,4,47,1,0
2015-10-24,Fresno State,MWC,A,Air Force,L,14,42,14,39,177,0,17,134,2,9,3,5,39,0,1
2015-11-05,Fresno State,MWC,H,Nevada,L,16,30,17,35,154,1,29,126,1,9,6,9,58,1,3
2015-11-14,Fresno State,MWC,A,Hawaii,W,42,14,20,35,285,6,51,170,0,11,11,6,50,0,0
2015-11-21,Fresno State,MWC,A,Brigham Young,L,10,52,18,48,190,0,30,85,1,10,5,4,35,0,3
2015-11-28,Fresno State,MWC,H,Colorado State,L,31,34,19,33,182,0,45,216,4,8,12,5,25,0,0
2015-09-12,Texas Tech,Big 12,H,UTEP,W,69,20,23,42,445,4,30,229,5,17,11,4,38,0,0
2015-09-19,Texas Tech,Big 12,A,Arkansas,W,35,24,27,31,315,2,27,171,3,14,9,4,31,0,2
2015-09-26,Texas Tech,Big 12,H,Texas Christian,L,52,55,25,45,392,2,39,215,5,14,12,3,32,0,0
2015-10-03,Texas Tech,Big 12,N,Baylor,L,35,63,40,65,530,4,24,106,1,19,6,17,142,2,2
2015-10-10,Texas Tech,Big 12,H,Iowa State,W,66,31,39,56,515,6,31,261,3,21,11,7,50,0,0
2015-10-17,Texas Tech,Big 12,A,Kansas,W,30,20,29,50,354,1,44,222,1,15,13,6,70,1,1
2015-10-24,Texas Tech,Big 12,A,Oklahoma,L,27,63,29,45,253,1,40,172,2,11,14,7,57,0,4
2015-10-31,Texas Tech,Big 12,H,Oklahoma State,L,53,70,38,55,480,4,39,162,2,21,8,7,66,1,2
2015-11-07,Texas Tech,Big 12,A,West Virginia,L,26,31,22,36,199,3,42,179,0,9,12,8,75,0,1
2015-11-14,Texas Tech,Big 12,H,Kansas State,W,59,44,33,43,384,3,40,274,5,16,15,7,73,1,0
2015-11-26,Texas Tech,Big 12,A,Texas,W,48,45,22,39,372,1,51,293,5,12,16,6,70,3,1
2015-12-29,Texas Tech,Big 12,N,LSU,L,27,56,28,56,370,4,26,29,0,16,4,6,63,0,1
2015-09-03,Tulane,American,H,Duke,L,7,37,24,42,246,1,23,25,0,8,3,5,25,0,1
2015-09-12,Tulane,American,A,Georgia Tech,L,10,65,15,33,177,1,33,71,0,9,8,4,34,1,1
2015-10-03,Tulane,American,H,UCF,W,45,31,17,29,225,5,44,170,1,7,8,7,67,1,0
2015-10-10,Tulane,American,A,Temple,L,10,49,17,30,102,1,27,8,0,5,2,9,102,0,2
2015-10-16,Tulane,American,H,Houston,L,7,42,14,33,150,0,32,112,1,6,4,12,133,0,0
2015-10-24,Tulane,American,A,Navy,L,14,31,27,38,263,1,27,123,1,18,2,9,80,2,1
2015-10-31,Tulane,American,A,Memphis,L,13,41,10,24,131,0,42,139,2,6,8,6,50,0,0
2015-11-07,Tulane,American,H,Connecticut,L,3,7,13,40,106,0,25,34,0,6,3,2,10,0,1
2015-11-14,Tulane,American,A,Army,W,34,31,14,29,252,2,28,115,1,11,7,2,10,0,1
2015-11-21,Tulane,American,A,SMU,L,21,49,13,33,128,2,33,200,1,7,8,4,40,0,0
2015-11-27,Tulane,American,H,Tulsa,L,34,45,23,41,343,4,41,187,0,15,9,3,25,0,2
2015-09-12,Houston,American,A,Louisville,W,34,31,23,35,236,3,57,226,0,11,12,7,78,0,1
2015-09-26,Houston,American,H,Texas State,W,59,14,18,24,323,4,54,366,3,10,19,10,69,0,0
2015-10-03,Houston,American,A,Tulsa,W,38,24,22,38,273,0,56,365,5,12,13,3,44,1,0
2015-10-08,Houston,American,H,SMU,W,49,28,16,18,243,0,48,214,7,9,13,6,55,1,0
2015-10-16,Houston,American,A,Tulane,W,42,7,17,25,222,1,47,239,4,8,12,10,99,0,1
2015-10-24,Houston,American,A,UCF,W,59,10,20,28,234,2,48,366,5,10,17,7,87,0,0
2015-10-31,Houston,American,H,Vanderbilt,W,34,0,15,23,221,1,51,150,2,11,6,6,55,2,0
2015-11-07,Houston,American,H,Cincinnati,W,33,30,16,24,161,2,63,266,1,10,8,4,40,0,2
2015-11-14,Houston,American,H,Memphis,W,35,34,26,44,296,1,31,96,4,14,5,4,40,0,0
2015-11-21,Houston,American,A,Connecticut,L,17,20,17,31,208,1,33,110,0,8,4,7,69,2,2
2015-11-27,Houston,American,H,Navy,W,52,31,27,36,337,4,44,218,3,14,13,3,29,0,0
2015-12-05,Houston,American,H,Temple,W,24,13,12,22,106,0,40,233,3,5,11,5,40,0,0
2015-12-31,Houston,American,N,Florida State,W,38,24,28,46,261,2,53,187,3,14,10,4,30,0,1
