Date,Team,Conference,Location,Opponent,Result,Points,OppponentPoints,PassCompletions,PassAttempts,PassYards,PassTDs,RushAttempts,RushYards,RushTDs,FirstDownPass,FirstDownRush,Penalties,PenaltyYards,Fumbles,Interceptions
2016-09-16,Utah State,MWC,H,Arkansas State,W,34,20,11,25,136,1,47,198,3,7,9,6,54,0,1
2016-09-24,Utah State,MWC,H,Air Force,L,20,27,30,48,372,1,32,42,1,15,4,7,46,1,1
2016-10-01,Utah State,MWC,A,Boise State,L,10,21,29,51,287,1,25,71,0,10,4,12,90,0,0
2016-10-08,Utah State,MWC,A,Colorado State,L,24,31,20,35,210,0,39,251,3,8,11,9,71,1,1
2016-10-22,Utah State,MWC,H,Fresno State,W,38,20,17,29,188,3,38,208,1,9,13,5,40,0,0
2016-10-28,Utah State,MWC,H,San Diego State,L,13,40,11,26,181,1,28,71,1,6,4,4,39,1,1
2016-11-05,Utah State,MWC,A,Wyoming,L,28,52,24,45,303,1,24,111,3,11,4,7,58,1,1
2016-11-12,Utah State,MWC,H,New Mexico,L,21,24,21,27,263,1,28,128,2,10,7,7,75,0,1
2016-11-19,Utah State,MWC,A,Nevada,L,37,38,10,18,127,0,50,396,4,6,15,9,74,1,1
2016-11-26,Utah State,MWC,A,Brigham Young,L,10,28,12,23,103,0,28,97,1,6,4,11,94,1,1
2016-09-03,Missouri,SEC,A,West Virginia,L,11,26,24,53,282,1,47,180,0,11,13,6,51,1,0
2016-09-10,Missouri,SEC,H,Eastern Michigan,W,61,21,27,40,477,5,38,170,2,15,12,8,75,2,0
2016-09-17,Missouri,SEC,H,Georgia,L,27,28,23,38,376,3,37,95,0,10,8,7,50,2,3
2016-10-01,Missouri,SEC,A,LSU,L,7,42,18,38,188,1,22,77,0,10,3,5,50,0,1
2016-10-15,Missouri,SEC,A,Florida,L,14,40,7,22,98,0,46,265,2,4,11,5,24,1,2
2016-10-22,Missouri,SEC,H,Middle Tennessee State,L,45,51,20,40,281,2,64,348,4,13,21,13,125,2,0
2016-10-29,Missouri,SEC,H,Kentucky,L,21,35,19,32,229,2,37,157,1,9,8,9,65,0,0
2016-11-05,Missouri,SEC,A,South Carolina,L,21,31,23,40,302,1,36,163,2,12,11,5,45,1,2
2016-11-12,Missouri,SEC,H,Vanderbilt,W,26,17,22,37,294,2,37,187,1,10,7,7,90,1,0
2016-11-19,Missouri,SEC,A,Tennessee,L,37,63,21,43,320,1,67,420,4,13,27,7,51,2,2
2016-11-25,Missouri,SEC,H,Arkansas,W,28,24,16,26,268,1,30,131,3,8,6,2,10,1,0
2016-09-03,Wisconsin,Big Ten,N,LSU,W,16,14,19,31,205,0,42,134,1,11,8,5,55,1,2
2016-09-10,Wisconsin,Big Ten,H,Akron,W,54,10,20,27,292,3,55,294,4,18,12,3,40,0,0
2016-09-17,Wisconsin,Big Ten,H,Georgia State,W,23,17,18,30,213,1,49,187,1,13,11,0,0,1,1
2016-09-24,Wisconsin,Big Ten,A,Michigan State,W,30,6,16,26,195,1,41,122,2,9,5,7,67,1,1
2016-10-01,Wisconsin,Big Ten,A,Michigan,L,7,14,9,25,88,1,28,71,0,4,4,3,30,0,3
2016-10-15,Wisconsin,Big Ten,H,Ohio State,L,23,30,16,28,214,1,46,236,1,9,13,4,35,0,1
2016-10-22,Wisconsin,Big Ten,A,Iowa,W,17,9,15,25,256,1,48,167,1,10,9,0,0,1,0
2016-10-29,Wisconsin,Big Ten,H,Nebraska,W,23,17,14,23,114,1,38,223,2,7,9,1,5,0,2
2016-11-05,Wisconsin,Big Ten,A,Northwestern,W,21,7,13,22,143,0,57,190,2,8,11,1,10,0,0
2016-11-12,Wisconsin,Big Ten,H,Illinois,W,48,3,8,14,92,2,64,363,4,5,18,4,34,0,0
2016-11-19,Wisconsin,Big Ten,A,Purdue,W,49,20,12,15,191,2,56,221,4,10,12,8,69,1,0
2016-11-26,Wisconsin,Big Ten,H,Minnesota,W,31,17,13,22,152,0,47,210,4,8,10,3,35,1,0
2016-12-03,Wisconsin,Big Ten,N,Penn State,L,31,38,16,21,174,0,49,241,3,9,11,4,40,0,0
2017-01-02,Wisconsin,Big Ten,N,Western Michigan,W,24,16,13,14,178,1,38,184,2,9,9,5,35,0,0
2016-09-10,Nevada,MWC,A,Notre Dame,L,10,39,12,26,201,0,30,99,1,5,7,11,88,0,1
2016-09-17,Nevada,MWC,H,Buffalo,W,38,14,17,25,169,1,64,352,4,12,18,5,35,0,0
2016-09-24,Nevada,MWC,A,Purdue,L,14,24,23,33,185,2,33,68,0,10,8,1,10,0,0
2016-10-01,Nevada,MWC,A,Hawaii,L,17,38,19,33,203,1,42,194,1,7,14,9,95,0,0
2016-10-08,Nevada,MWC,H,Fresno State,W,27,22,14,23,163,3,49,226,1,6,15,3,35,1,0
2016-10-15,Nevada,MWC,A,San Jose State,L,10,14,9,22,144,1,34,113,0,5,7,3,35,0,2
2016-10-22,Nevada,MWC,H,Wyoming,L,34,42,31,48,347,1,32,132,3,19,10,7,75,0,1
2016-11-05,Nevada,MWC,A,New Mexico,L,26,35,19,34,301,3,23,108,1,11,7,5,25,0,2
2016-11-12,Nevada,MWC,H,San Diego State,L,16,46,21,37,276,1,34,90,0,11,7,2,20,0,3
2016-11-19,Nevada,MWC,H,Utah State,W,38,37,13,26,127,1,50,214,3,5,16,1,10,1,0
2016-11-26,Nevada,MWC,A,Nevada-Las Vegas,W,45,10,15,23,193,1,49,318,4,10,16,1,14,0,0
2016-09-10,North Carolina State,ACC,A,East Carolina,L,30,33,21,32,287,1,31,215,3,10,8,8,54,1,0
2016-09-17,North Carolina State,ACC,H,Old Dominion,W,49,22,27,32,316,4,39,158,3,18,8,2,24,1,0
2016-10-01,North Carolina State,ACC,H,Wake Forest,W,33,16,24,37,327,3,39,200,1,16,10,13,144,0,0
2016-10-08,North Carolina State,ACC,H,Notre Dame,W,10,3,7,14,41,0,51,157,0,2,11,2,20,2,0
2016-10-15,North Carolina State,ACC,A,Clemson,L,17,24,21,42,269,0,32,128,1,12,9,13,120,0,2
2016-10-22,North Carolina State,ACC,A,Louisville,L,13,54,16,36,236,2,25,14,0,8,0,6,65,0,3
2016-10-29,North Carolina State,ACC,H,Boston College,L,14,21,23,41,307,2,23,31,0,10,2,8,94,1,2
2016-11-05,North Carolina State,ACC,H,Florida State,L,20,24,25,41,304,1,41,165,1,19,8,3,28,0,1
2016-11-12,North Carolina State,ACC,A,Syracuse,W,35,20,23,34,360,1,48,184,4,14,12,6,66,0,2
2016-11-19,North Carolina State,ACC,H,Miami (FL),L,13,27,20,44,210,0,29,119,1,9,8,4,51,1,1
2016-11-25,North Carolina State,ACC,A,North Carolina,W,28,21,14,24,233,1,53,259,3,9,15,5,59,1,0
2016-12-26,North Carolina State,ACC,N,Vanderbilt,W,41,17,19,31,235,3,36,141,1,14,5,1,5,1,0
2016-08-26,Hawaii,MWC,N,California,L,31,51,17,34,234,1,38,248,3,11,13,6,52,2,1
2016-09-03,Hawaii,MWC,A,Michigan,L,3,63,12,23,151,0,37,81,0,7,7,8,60,0,2
2016-09-17,Hawaii,MWC,A,Arizona,L,28,47,21,43,261,1,38,168,3,13,9,12,95,1,1
2016-10-01,Hawaii,MWC,H,Nevada,W,38,17,15,18,222,2,40,344,3,9,13,10,90,1,0
2016-10-08,Hawaii,MWC,A,San Jose State,W,34,17,24,33,287,2,31,144,2,13,6,9,85,2,0
2016-10-15,Hawaii,MWC,H,Nevada-Las Vegas,L,38,41,17,32,217,2,33,229,3,9,8,7,61,1,0
2016-10-22,Hawaii,MWC,A,Air Force,W,34,27,21,37,312,3,26,75,1,16,3,4,46,0,2
2016-10-29,Hawaii,MWC,H,New Mexico,L,21,28,16,28,173,0,40,125,3,9,6,1,10,1,0
2016-11-05,Hawaii,MWC,A,San Diego State,L,0,55,25,45,167,0,27,48,0,12,3,8,69,0,4
2016-11-12,Hawaii,MWC,H,Boise State,L,16,52,16,32,125,1,32,234,0,6,9,10,79,1,1
2016-11-19,Hawaii,MWC,A,Fresno State,W,14,13,20,31,227,0,23,49,2,7,3,11,89,0,1
2016-11-26,Hawaii,MWC,H,Massachusetts,W,46,40,22,31,311,5,33,168,1,9,10,12,101,1,0
2016-12-24,Hawaii,MWC,N,Middle Tennessee State,W,52,35,21,31,295,4,42,205,2,10,8,11,114,0,0
2016-09-03,Rutgers,Big Ten,A,Washington,L,13,48,24,40,168,0,48,136,1,9,9,4,35,2,1
2016-09-17,Rutgers,Big Ten,H,New Mexico,W,37,28,12,30,173,2,32,177,1,7,6,5,37,1,0
2016-09-24,Rutgers,Big Ten,H,Iowa,L,7,14,13,24,190,1,53,193,0,8,13,4,50,1,0
2016-10-01,Rutgers,Big Ten,A,Ohio State,L,0,58,3,16,33,0,38,83,0,2,6,4,21,0,0
2016-10-08,Rutgers,Big Ten,H,Michigan,L,0,78,2,18,5,0,36,34,0,0,2,7,41,1,0
2016-10-15,Rutgers,Big Ten,H,Illinois,L,7,24,17,30,182,1,50,203,0,11,11,4,36,4,1
2016-10-22,Rutgers,Big Ten,A,Minnesota,L,32,34,23,40,222,3,36,150,0,13,8,6,30,1,2
2016-11-05,Rutgers,Big Ten,H,Indiana,L,27,33,19,36,258,1,34,93,1,8,5,8,80,1,0
2016-11-12,Rutgers,Big Ten,A,Michigan State,L,0,49,6,18,40,0,36,109,0,3,5,6,50,0,2
2016-11-19,Rutgers,Big Ten,H,Penn State,L,0,39,7,17,48,0,33,39,0,2,3,6,50,0,0
2016-11-26,Rutgers,Big Ten,A,Maryland,L,13,31,22,40,203,0,40,147,2,10,10,3,25,1,0
2016-09-10,Central Michigan,MAC,A,Oklahoma State,W,30,27,31,43,368,4,26,50,0,15,6,5,60,1,1
2016-09-17,Central Michigan,MAC,H,Nevada-Las Vegas,W,44,21,20,35,352,6,34,147,0,15,5,4,40,1,0
2016-09-24,Central Michigan,MAC,A,Virginia,L,35,49,25,45,402,2,34,93,2,17,4,4,50,0,1
2016-10-01,Central Michigan,MAC,H,Western Michigan,L,10,49,17,29,178,1,33,99,0,9,9,5,60,1,1
2016-10-08,Central Michigan,MAC,H,Ball State,W,24,21,21,32,269,1,37,153,1,12,4,7,68,0,0
2016-10-15,Central Michigan,MAC,A,Northern Illinois,W,34,28,19,35,254,3,50,230,2,11,13,4,50,1,2
2016-10-22,Central Michigan,MAC,A,Toledo,L,17,31,19,33,247,1,23,97,1,11,5,6,77,1,1
2016-10-29,Central Michigan,MAC,H,Kent State,L,24,27,20,43,244,2,30,105,0,10,9,4,45,1,3
2016-11-04,Central Michigan,MAC,A,Miami (OH),L,17,37,21,32,242,0,23,50,2,9,4,4,45,1,1
2016-11-15,Central Michigan,MAC,H,Ohio,W,27,20,25,32,268,2,31,18,1,11,4,5,48,1,0
2016-11-22,Central Michigan,MAC,A,Eastern Michigan,L,21,26,21,35,256,0,26,127,3,11,7,2,10,0,1
2016-12-19,Central Michigan,MAC,N,Tulsa,L,10,55,25,50,272,0,22,83,1,14,4,5,40,0,3
2016-09-03,Michigan,Big Ten,H,Hawaii,W,63,3,17,20,206,3,39,306,4,9,17,3,33,0,1
2016-09-10,Michigan,Big Ten,H,UCF,W,51,14,27,41,328,4,41,119,2,13,8,2,20,0,0
2016-09-17,Michigan,Big Ten,H,Colorado,W,45,28,16,30,229,1,41,168,3,11,8,5,41,1,0
2016-09-24,Michigan,Big Ten,H,Penn State,W,49,10,21,35,189,1,49,326,6,10,14,7,80,0,0
2016-10-01,Michigan,Big Ten,H,Wisconsin,W,14,7,20,32,219,1,44,130,1,8,11,6,45,0,1
2016-10-08,Michigan,Big Ten,A,Rutgers,W,78,0,8,16,119,2,53,486,9,4,18,3,25,1,0
2016-10-22,Michigan,Big Ten,H,Illinois,W,41,8,20,28,291,2,59,270,3,12,15,5,41,1,0
2016-10-29,Michigan,Big Ten,A,Michigan State,W,32,23,16,25,244,0,42,192,3,11,9,5,62,0,1
2016-11-05,Michigan,Big Ten,H,Maryland,W,59,3,21,27,387,3,39,273,5,14,14,6,62,0,0
2016-11-12,Michigan,Big Ten,A,Iowa,L,13,14,11,26,103,0,35,98,1,7,5,5,48,1,1
2016-11-19,Michigan,Big Ten,H,Indiana,W,20,10,7,16,59,0,50,225,2,2,12,5,40,0,0
2016-11-26,Michigan,Big Ten,A,Ohio State,L,27,30,23,36,219,2,43,91,1,9,7,7,59,1,2
2016-12-30,Michigan,Big Ten,N,Florida State,L,32,33,21,38,163,1,36,89,1,10,5,4,37,0,1
2016-09-10,New Mexico,MWC,A,New Mexico State,L,31,32,12,23,115,0,45,221,4,7,13,5,55,1,1
2016-09-17,New Mexico,MWC,A,Rutgers,L,28,37,13,24,169,1,56,293,3,8,12,7,65,1,1
2016-10-01,New Mexico,MWC,H,San Jose State,W,48,41,4,8,45,0,64,446,5,2,19,8,70,0,1
2016-10-07,New Mexico,MWC,H,Boise State,L,21,49,4,15,39,1,61,382,2,2,21,12,88,0,1
2016-10-15,New Mexico,MWC,N,Air Force,W,45,40,3,8,70,2,55,373,4,3,14,3,25,0,0
2016-10-22,New Mexico,MWC,H,Louisiana-Monroe,W,59,17,7,11,146,1,51,476,5,3,18,7,70,3,0
2016-10-29,New Mexico,MWC,A,Hawaii,W,28,21,11,15,84,0,40,237,3,4,11,8,79,0,1
2016-11-05,New Mexico,MWC,H,Nevada,W,35,26,8,12,100,1,64,373,4,5,18,6,41,1,1
2016-11-12,New Mexico,MWC,A,Utah State,W,24,21,8,17,154,0,57,249,2,5,16,6,64,0,0
2016-11-19,New Mexico,MWC,A,Colorado State,L,31,49,6,16,81,2,48,285,2,5,13,8,68,0,0
2016-11-26,New Mexico,MWC,H,Wyoming,W,56,35,4,5,122,1,46,568,7,4,17,6,52,1,0
2016-12-17,New Mexico,MWC,N,UTSA,W,23,20,3,6,77,0,52,219,3,3,13,2,30,0,0
2016-09-04,Notre Dame,Ind,A,Texas,L,47,50,17,30,238,5,46,206,1,11,10,8,64,0,0
2016-09-10,Notre Dame,Ind,H,Nevada,W,39,10,19,27,205,2,46,239,3,9,10,9,94,0,1
2016-09-17,Notre Dame,Ind,H,Michigan State,L,28,36,20,37,344,2,25,57,2,14,3,4,51,2,1
2016-09-24,Notre Dame,Ind,H,Duke,L,35,38,22,37,381,2,37,153,3,15,9,2,20,2,1
2016-10-01,Notre Dame,Ind,N,Syracuse,W,50,33,23,35,471,3,37,183,2,17,6,6,55,0,1
2016-10-08,Notre Dame,Ind,A,North Carolina State,L,3,10,9,26,54,0,38,59,0,4,5,5,40,2,1
2016-10-15,Notre Dame,Ind,H,Stanford,L,10,17,14,29,154,0,35,153,1,7,9,7,47,0,2
2016-10-29,Notre Dame,Ind,H,Miami (FL),W,30,27,25,38,263,2,29,148,1,12,7,7,53,2,0
2016-11-05,Notre Dame,Ind,N,Navy,L,27,28,19,27,223,3,29,147,0,11,10,7,47,0,0
2016-11-12,Notre Dame,Ind,N,Army,W,44,6,18,29,215,3,43,261,2,9,19,7,35,0,1
2016-11-19,Notre Dame,Ind,H,Virginia Tech,L,31,34,17,34,249,2,36,200,2,10,12,10,78,0,0
2016-11-26,Notre Dame,Ind,A,USC,L,27,45,21,39,254,3,37,154,1,13,7,6,54,1,1
2016-09-10,East Carolina,American,H,North Carolina State,W,33,30,33,43,297,1,33,148,3,12,9,4,36,1,1
2016-09-17,East Carolina,American,A,South Carolina,L,15,20,44,58,400,1,33,119,0,24,6,8,75,2,2
2016-09-24,East Carolina,American,A,Virginia Tech,L,17,54,17,34,362,2,35,81,0,10,6,5,43,1,0
2016-10-01,East Carolina,American,H,UCF,L,29,47,38,70,488,3,32,33,1,22,3,2,15,2,3
2016-10-08,East Carolina,American,A,South Florida,L,22,38,33,56,308,1,35,168,1,15,8,2,19,0,1
2016-10-22,East Carolina,American,A,Cincinnati,L,19,31,28,43,283,2,44,221,0,13,13,4,34,1,2
2016-10-29,East Carolina,American,H,Connecticut,W,41,3,33,47,294,4,40,136,1,16,8,5,35,0,0
2016-11-05,East Carolina,American,A,Tulsa,L,24,45,38,62,436,2,30,38,1,20,6,13,117,0,0
2016-11-12,East Carolina,American,H,SMU,L,31,55,29,49,314,1,32,152,3,13,12,9,84,2,3
2016-11-19,East Carolina,American,H,Navy,L,31,66,16,25,238,3,25,176,1,6,6,1,5,1,0
2016-11-26,East Carolina,American,A,Temple,L,10,37,21,34,183,1,27,42,0,9,4,4,33,1,0
2016-09-10,Pitt,ACC,H,Penn State,W,42,39,11,15,91,3,56,341,3,6,13,10,79,1,1
2016-09-17,Pitt,ACC,A,Oklahoma State,L,38,45,14,30,237,1,54,290,3,9,12,8,73,0,1
2016-09-24,Pitt,ACC,A,North Carolina,L,36,37,14,18,140,0,55,281,4,8,13,4,40,1,0
2016-10-01,Pitt,ACC,H,Marshall,W,43,27,17,24,280,2,41,252,3,13,11,3,34,0,0
2016-10-08,Pitt,ACC,H,Georgia Tech,W,37,34,14,20,192,1,42,215,3,8,13,2,15,1,0
2016-10-15,Pitt,ACC,A,Virginia,W,45,31,11,21,137,2,49,209,2,6,10,8,69,0,0
2016-10-27,Pitt,ACC,H,Virginia Tech,L,36,39,14,23,278,1,32,180,4,10,5,9,63,1,1
2016-11-05,Pitt,ACC,A,Miami (FL),L,28,51,17,36,287,2,34,130,1,11,9,5,25,1,1
2016-11-12,Pitt,ACC,A,Clemson,W,43,42,22,38,308,5,33,156,1,11,7,3,40,1,0
2016-11-19,Pitt,ACC,H,Duke,W,56,14,11,18,237,3,40,224,4,7,11,7,55,0,1
2016-11-26,Pitt,ACC,H,Syracuse,W,76,61,9,19,251,4,40,393,6,7,12,7,64,1,1
2016-12-28,Pitt,ACC,N,Northwestern,L,24,31,16,29,269,2,32,169,1,8,9,5,50,1,3
2016-09-10,Akron,MAC,A,Wisconsin,L,10,54,14,25,136,0,21,88,0,4,4,8,66,1,1
2016-09-17,Akron,MAC,A,Marshall,W,65,38,21,32,379,4,30,145,2,15,5,13,136,1,0
2016-09-24,Akron,MAC,H,Appalachian State,L,38,45,31,43,353,3,26,133,2,18,9,9,72,0,2
2016-10-01,Akron,MAC,A,Kent State,W,31,27,11,28,237,2,32,141,2,11,6,6,64,1,2
2016-10-08,Akron,MAC,H,Miami (OH),W,35,13,15,29,174,3,35,125,2,8,6,1,5,0,0
2016-10-15,Akron,MAC,H,Western Michigan,L,0,41,13,31,153,0,28,130,0,6,10,9,47,0,2
2016-10-22,Akron,MAC,A,Ball State,W,35,25,28,41,352,3,30,177,2,14,9,8,51,1,0
2016-10-27,Akron,MAC,A,Buffalo,L,20,41,18,42,178,1,42,128,0,7,9,4,40,0,1
